(200, 200, 200, 200),(25, 25, 25, 25),0.5,(True, True, True, True):1.5913154573925046,24.0025913154548,6.000647828863748,6.0006478288637055,6.00064782886372,6.000647828863691,0.5
(200, 200, 200, 200),(25, 25, 25, 25),1.0,(True, True, True, True):1.6498024431280593,0.002649802440478431,0.0006624506101644556,0.000662450610121823,0.0006624506101360339,0.0006624506100934013,1.0
(200, 200, 200, 200),(25, 25, 25, 25),0.99,(True, True, True, True):1.6486612859832976,0.4826486612833321,0.12066216532087992,0.12066216532083729,0.1206621653208515,0.12066216532082308,0.99
(200, 200, 200, 200),(25, 25, 25, 25),0.98,(True, True, True, True):1.6475201288385337,0.9626475201261911,0.24066188003151012,0.24066188003152433,0.2406618800315954,0.24066188003155276,0.98
(200, 200, 200, 200),(25, 25, 25, 25),0.97,(True, True, True, True):1.646378971693765,1.4426463789690516,0.36066159474228243,0.3606615947422398,0.36066159474231085,0.36066159474228243,0.97
(200, 200, 200, 200),(25, 25, 25, 25),0.96,(True, True, True, True):1.6452378145489885,1.922645237811902,0.4806613094529695,0.48066130945292684,0.4806613094529979,0.48066130945295527,0.96
(200, 200, 200, 200),(25, 25, 25, 25),0.95,(True, True, True, True):1.6440966574041975,2.4026440966547624,0.6006610241637418,0.6006610241636992,0.6006610241636849,0.6006610241636281,0.95
(200, 200, 200, 200),(25, 25, 25, 25),0.94,(True, True, True, True):1.6429555002593839,2.8826429554976176,0.720660738874372,0.7206607388743862,0.7206607388744288,0.7206607388744146,0.94
(200, 200, 200, 200),(25, 25, 25, 25),0.93,(True, True, True, True):1.6418143431145307,3.3626418143404675,0.8406604535851443,0.8406604535851017,0.8406604535851443,0.8406604535851443,0.93
(200, 200, 200, 200),(25, 25, 25, 25),0.92,(True, True, True, True):1.6406731859696113,3.842640673183317,0.960660168295874,0.9606601682958313,0.9606601682958456,0.9606601682958171,0.92
(200, 200, 200, 200),(25, 25, 25, 25),0.91,(True, True, True, True):1.6395320288245805,4.322639532026179,1.0806598830065752,1.0806598830065326,1.0806598830065468,1.08065988300649,0.91
(200, 200, 200, 200),(25, 25, 25, 25),0.9,(True, True, True, True):1.6383908716793605,4.802638390869036,1.2006595977172339,1.200659597717248,1.2006595977172907,1.2006595977172765,0.9
(200, 200, 200, 200),(25, 25, 25, 25),0.89,(True, True, True, True):1.637249714533822,5.282637249711902,1.3206593124280062,1.3206593124279635,1.3206593124279777,1.3206593124280062,0.89
(200, 200, 200, 200),(25, 25, 25, 25),0.88,(True, True, True, True):1.6361085573877459,5.762636108554748,1.4406590271387074,1.4406590271386648,1.4406590271387358,1.4406590271386222,0.88
(200, 200, 200, 200),(25, 25, 25, 25),0.87,(True, True, True, True):1.634967400240761,6.242634967397608,1.5606587418494087,1.560658741849366,1.5606587418494087,1.5606587418494655,0.87
(200, 200, 200, 200),(25, 25, 25, 25),0.86,(True, True, True, True):1.6338262430922414,6.722633826240456,1.680658456560181,1.68065845656011,1.6806584565600957,1.6806584565601952,0.86
(200, 200, 200, 200),(25, 25, 25, 25),0.85,(True, True, True, True):1.632685085941132,7.202632685083308,1.8006581712708254,1.8006581712708112,1.8006581712708538,1.8006581712708112,0.85
(200, 200, 200, 200),(25, 25, 25, 25),0.84,(True, True, True, True):1.6315439287856477,7.6826315439261545,1.9206578859815409,1.920657885981555,1.9206578859815693,1.9206578859815409,0.84
(200, 200, 200, 200),(25, 25, 25, 25),0.83,(True, True, True, True):1.6304027716227782,8.162630402768993,2.040657600692313,2.0406576006922705,2.040657600692228,2.0406576006922137,0.83
(200, 200, 200, 200),(25, 25, 25, 25),0.82,(True, True, True, True):1.6292616144474374,8.642629261611823,2.1606573154029576,2.1606573154029434,2.1606573154030144,2.1606573154029434,0.82
(200, 200, 200, 200),(25, 25, 25, 25),0.81,(True, True, True, True):1.6281204572510384,9.122628120454616,2.280657030113673,2.2806570301136304,2.280657030113673,2.280657030113673,0.81
(200, 200, 200, 200),(25, 25, 25, 25),0.8,(True, True, True, True):1.6269793000190815,9.602626979297392,2.4006567448243317,2.400656744824346,2.40065674482436,2.4006567448244027,0.8
(200, 200, 200, 200),(25, 25, 25, 25),0.79,(True, True, True, True):1.6258381427270856,10.0826258381401,2.520656459535033,2.5206564595349903,2.5206564595350613,2.5206564595350187,0.79
(200, 200, 200, 200),(25, 25, 25, 25),0.78,(True, True, True, True):1.6246969853337099,10.5626246969827,2.6406561742456915,2.640656174245649,2.6406561742456915,2.6406561742456915,0.78
(200, 200, 200, 200),(25, 25, 25, 25),0.77,(True, True, True, True):1.6235558277691515,11.042623555825143,2.7606558889563217,2.760655888956279,2.7606558889563217,2.7606558889563075,0.77
(200, 200, 200, 200),(25, 25, 25, 25),0.76,(True, True, True, True):1.6224146699155453,11.522622414667289,2.88065560366681,2.880655603666824,2.8806556036668383,2.88065560366681,0.76
(200, 200, 200, 200),(25, 25, 25, 25),0.75,(True, True, True, True):1.6212735115738717,12.002621273508952,3.0006553183772127,3.000655318377227,3.0006553183772695,3.0006553183771985,0.75
(200, 200, 200, 200),(25, 25, 25, 25),0.74,(True, True, True, True):1.6201323524080804,12.482620132349794,3.1206550330874734,3.1206550330874308,3.120655033087445,3.1206550330874734,0.74
(200, 200, 200, 200),(25, 25, 25, 25),0.73,(True, True, True, True):1.618991191850737,12.962618991189235,3.2406547477973504,3.2406547477972794,3.2406547477972936,3.2406547477972936,0.73
(200, 200, 200, 200),(25, 25, 25, 25),0.72,(True, True, True, True):1.6178500289437099,13.442617850026329,3.3606544625066164,3.3606544625065737,3.3606544625066164,3.3606544625065453,0.72
(200, 200, 200, 200),(25, 25, 25, 25),0.71,(True, True, True, True):1.6167088620691605,13.922616708859454,3.4806541772148876,3.4806541772148734,3.4806541772148876,3.4806541772148307,0.71
(200, 200, 200, 200),(25, 25, 25, 25),0.7,(True, True, True, True):1.6155676884953136,14.402615567685883,3.600653891921425,3.6006538919214393,3.600653891921482,3.6006538919215245,0.7
(200, 200, 200, 200),(25, 25, 25, 25),0.69,(True, True, True, True):1.6144265036094727,14.882614426501005,3.720653606625291,3.72065360662522,3.7206536066252625,3.7206536066252625,0.69
(200, 200, 200, 200),(25, 25, 25, 25),0.68,(True, True, True, True):1.6132852996229392,15.36261328529701,3.8406533213242398,3.8406533213242398,3.8406533213242824,3.8406533213242255,0.68
(200, 200, 200, 200),(25, 25, 25, 25),0.67,(True, True, True, True):1.612144063384231,15.842612144060768,3.960653036015188,3.960653036015202,3.9606530360152163,3.960653036015117,0.67
(200, 200, 200, 200),(25, 25, 25, 25),0.66,(True, True, True, True):1.6110027726866232,16.322611002770078,4.080652750692536,4.080652750692508,4.080652750692522,4.080652750692536,0.66
(200, 200, 200, 200),(25, 25, 25, 25),0.65,(True, True, True, True):1.6098613900333105,16.80260986138742,4.200652465346863,4.200652465346863,4.200652465346835,4.200652465346877,0.65
(200, 200, 200, 200),(25, 25, 25, 25),0.64,(True, True, True, True):1.608719852109696,17.2826087198495,4.320652179962394,4.320652179962352,4.320652179962394,4.320652179962394,0.64
(200, 200, 200, 200),(25, 25, 25, 25),0.63,(True, True, True, True):1.6075780520070406,17.762607578049398,4.4406518945123565,4.4406518945123565,4.440651894512328,4.440651894512371,0.63
(200, 200, 200, 200),(25, 25, 25, 25),0.62,(True, True, True, True):1.6064358092066668,18.242606435806596,4.560651608951645,4.5606516089516305,4.5606516089517015,4.560651608951559,0.62
(200, 200, 200, 200),(25, 25, 25, 25),0.61,(True, True, True, True):1.605292818897738,18.722605292816286,4.680651323204074,4.680651323204074,4.680651323204074,4.680651323204074,0.61
